region,municipality,year,Median of debt for All debts,Median of debt for Consumption debts and other debts,Median of debt for Debts charged on business activities and a source of income,Median of debt for Housing loan debts,Median of debt for Study loan debts,Mean of debt for All debts,Mean of debt for Consumption debts and other debts,Mean of debt for Debts charged on business activities and a source of income,Mean of debt for Housing loan debts,Mean of debt for Study loan debts,"B2N Operating surplus, net","B3N Mixed income, net","D11R Wages and salaries received, income","D12R Employer's social security contributions, income","D4OMR  Property income, (incl. holding gains and losses), income","D4K Property income, expenditure",B5N Net national income,"D62R Social benefits other than social transfers in kind, income","D7R Other current transfers, income","D5K Income, property and other direct taxes excl. capital taxes, expenditure",D61K Employer's social security contributions,"D7K Other current transfers, expenditure","B6N Disposable income, net"
11,844,2009,26883.0,10551.0,24059.0,38264.0,4602.0,62326.0,27365.0,43597.0,65451.0,5901.0,,,,,,,,,,,,,
11,844,2010,27097.0,11900.0,26425.0,38877.0,5521.0,62594.0,27769.0,41667.0,65748.0,6456.0,,,,,,,,,,,,,
11,844,2011,28517.0,11154.0,22106.0,45951.0,4954.0,64939.0,27067.0,41319.0,71879.0,5376.0,,,,,,,,,,,,,
11,844,2012,36599.0,12503.0,15797.0,49742.0,3526.0,70363.0,31137.0,35707.0,73074.0,4923.0,,,,,,,,,,,,,
11,844,2013,43737.0,12069.0,26464.0,51419.0,5352.0,76322.0,34957.0,57912.0,71927.0,6561.0,,,,,,,,,,,,,
11,844,2014,50992.0,12278.0,39244.0,54387.0,3907.0,81566.0,38720.0,74824.0,76607.0,5708.0,,,,,,,,,,,,,
11,844,2015,49001.0,12689.0,41826.0,57407.0,41826.0,83092.0,36557.0,84304.0,78622.0,84304.0,,,,,,,,,,,,,
11,844,2016,46649.0,14560.0,42316.0,51902.0,42316.0,81925.0,37337.0,81154.0,75819.0,81154.0,,,,,,,,,,,,,
11,844,2017,40323.0,13380.0,40856.0,49354.0,40856.0,78558.0,37156.0,80962.0,73774.0,80962.0,,,,,,,,,,,,,
11,844,2018,40937.0,14444.0,37130.0,50660.0,37130.0,79501.0,37662.0,61428.0,77319.0,61428.0,,,,,,,,,,,,,
11,844,2019,45649.0,15119.0,42660.0,52250.0,42660.0,83254.0,33785.0,121297.0,77757.0,121297.0,,,,,,,,,,,,,
11,844,2020,47392.0,16876.0,47947.0,56338.0,47947.0,83096.0,37587.0,77780.0,81113.0,77780.0,,,,,,,,,,,,,
11,844,2021,43303.0,16278.0,37012.0,54000.0,37012.0,78125.0,32088.0,69749.0,81730.0,69749.0,,,,,,,,,,,,,
11,844,2022,37976.0,14488.0,29207.0,46303.0,29207.0,68019.0,28478.0,62453.0,70125.0,62453.0,,,,,,,,,,,,,
11,844,2023,37472.0,14971.0,30660.0,45726.0,30660.0,66144.0,26298.0,63356.0,67718.0,63356.0,,,,,,,,,,,,,
11,844,2024,36956.0,14631.0,49434.0,43828.0,49434.0,63161.0,26046.0,69534.0,66173.0,69534.0,,,,,,,,,,,,,
11,857,2003,27313.0,9421.0,34303.0,29840.0,3429.0,47880.0,20095.0,58145.0,40271.0,5177.0,,,,,,,,,,,,,
11,857,2004,28695.0,11118.0,41817.0,31251.0,4506.0,51067.0,20988.0,60678.0,43893.0,5887.0,,,,,,,,,,,,,
11,857,2005,30497.0,11667.0,36617.0,35450.0,4451.0,55264.0,25632.0,58154.0,49419.0,5709.0,,,,,,,,,,,,,
11,857,2006,35311.0,13223.0,35104.0,40668.0,3886.0,59993.0,27463.0,56644.0,56818.0,5515.0,,,,,,,,,,,,,
11,857,2007,32150.0,12683.0,32905.0,41819.0,3789.0,63328.0,27138.0,62312.0,66183.0,5031.0,,,,,,,,,,,,,
11,857,2008,33066.0,11878.0,32481.0,42955.0,3521.0,65029.0,27558.0,62892.0,65650.0,5282.0,,,,,,,,,,,,,
11,857,2009,37164.0,12794.0,36688.0,43399.0,3150.0,68853.0,31709.0,56450.0,66869.0,5043.0,,,,,,,,,,,,,
11,857,2010,39468.0,12161.0,36807.0,51477.0,3282.0,71498.0,29413.0,66239.0,74998.0,4879.0,,,,,,,,,,,,,
11,857,2011,36571.0,11056.0,28599.0,52348.0,3141.0,71836.0,28249.0,62983.0,75716.0,4736.0,,,,,,,,,,,,,
11,857,2012,40708.0,12518.0,27037.0,53008.0,3362.0,73148.0,29895.0,64141.0,76524.0,4955.0,,,,,,,,,,,,,
11,857,2013,41437.0,12197.0,23444.0,51556.0,4426.0,76483.0,34221.0,56349.0,76161.0,5371.0,,,,,,,,,,,,,
11,857,2014,42088.0,12971.0,23892.0,51500.0,4163.0,78637.0,36226.0,65080.0,74752.0,5376.0,,,,,,,,,,,,,
11,857,2015,43063.0,11193.0,21617.0,49602.0,21617.0,79995.0,34204.0,73073.0,76499.0,73073.0,,,,,,,,,,,,,
11,857,2016,43873.0,12782.0,39127.0,47688.0,39127.0,80272.0,35087.0,83129.0,74885.0,83129.0,,,,,,,,,,,,,
11,857,2017,45548.0,13330.0,38438.0,51232.0,38438.0,80235.0,36456.0,89390.0,74162.0,89390.0,,,,,,,,,,,,,
11,857,2018,40539.0,12801.0,57647.0,49195.0,57647.0,75939.0,32526.0,83957.0,72334.0,83957.0,,,,,,,,,,,,,
11,857,2019,45679.0,13544.0,44883.0,51289.0,44883.0,75942.0,32493.0,93085.0,71184.0,93085.0,,,,,,,,,,,,,
11,857,2020,44016.0,13806.0,43328.0,49423.0,43328.0,75315.0,34337.0,86657.0,70280.0,86657.0,,,,,,,,,,,,,
11,857,2021,41345.0,14776.0,38620.0,49391.0,38620.0,74281.0,32472.0,92081.0,70364.0,92081.0,,,,,,,,,,,,,
11,857,2022,35694.0,13635.0,39528.0,46179.0,39528.0,63711.0,26303.0,76130.0,67464.0,76130.0,,,,,,,,,,,,,
11,857,2023,34121.0,13332.0,38558.0,41378.0,38558.0,58233.0,23578.0,66149.0,61536.0,66149.0,,,,,,,,,,,,,
11,857,2024,31695.0,12221.0,41668.0,39081.0,41668.0,55662.0,22510.0,62891.0,60492.0,62891.0,,,,,,,,,,,,,
11,915,2003,25265.0,8439.0,23948.0,47209.0,4919.0,46707.0,15509.0,53076.0,57483.0,6506.0,,,,,,,,,,,,,
11,915,2004,26114.0,8102.0,24594.0,50907.0,4817.0,49863.0,15638.0,55759.0,62884.0,6548.0,,,,,,,,,,,,,
11,915,2005,28795.0,8519.0,23990.0,57204.0,5016.0,55019.0,17427.0,57672.0,69652.0,6708.0,,,,,,,,,,,,,
11,915,2006,30994.0,8797.0,23483.0,61618.0,5131.0,59862.0,19309.0,56000.0,75433.0,6630.0,,,,,,,,,,,,,
11,915,2007,32339.0,8671.0,22090.0,64037.0,4764.0,62446.0,19985.0,56089.0,78981.0,6499.0,,,,,,,,,,,,,
11,915,2008,33263.0,8481.0,21982.0,64852.0,4592.0,64285.0,20308.0,55233.0,80277.0,6261.0,,,,,,,,,,,,,
11,915,2009,33386.0,8089.0,33641.0,64418.0,4564.0,64895.0,21318.0,66974.0,80313.0,6172.0,,,,,,,,,,,,,
11,915,2010,34580.0,7886.0,33556.0,64657.0,4530.0,64758.0,19914.0,88539.0,79794.0,6146.0,,,,,,,,,,,,,
11,915,2011,32833.0,7785.0,30010.0,64041.0,4188.0,63255.0,20148.0,72435.0,78600.0,5798.0,,,,,,,,,,,,,
11,915,2012,40399.0,10456.0,31567.0,62095.0,4042.0,66517.0,23003.0,68699.0,77089.0,5657.0,,,,,,,,,,,,,
11,915,2013,42638.0,11615.0,31390.0,61396.0,4295.0,68009.0,24857.0,72108.0,76172.0,5746.0,,,,,,,,,,,,,
11,915,2014,40546.0,11820.0,33353.0,59088.0,4294.0,66266.0,24614.0,72090.0,73991.0,5948.0,,,,,,,,,,,,,
11,915,2015,39503.0,10330.0,35624.0,57029.0,35624.0,65952.0,22475.0,72324.0,72906.0,72324.0,,,,,,,,,,,,,
11,915,2016,40639.0,10878.0,37915.0,56527.0,37915.0,65530.0,23361.0,72680.0,71631.0,72680.0,,,,,,,,,,,,,
11,915,2017,37428.0,10615.0,40027.0,52988.0,40027.0,63210.0,23219.0,73786.0,69160.0,73786.0,,,,,,,,,,,,,
11,915,2018,36463.0,11953.0,35927.0,50145.0,35927.0,61837.0,23766.0,62657.0,66737.0,62657.0,,,,,,,,,,,,,
11,915,2019,34888.0,12308.0,42743.0,49108.0,42743.0,60413.0,23134.0,83434.0,65067.0,83434.0,,,,,,,,,,,,,
11,915,2020,34005.0,12989.0,44257.0,48888.0,44257.0,59921.0,23752.0,75419.0,65035.0,75419.0,,,,,,,,,,,,,
11,915,2021,33616.0,13652.0,44292.0,47073.0,44292.0,59044.0,24525.0,73414.0,62932.0,73414.0,,,,,,,,,,,,,
11,915,2022,30745.0,12898.0,45855.0,43063.0,45855.0,55262.0,23042.0,79875.0,58515.0,79875.0,,,,,,,,,,,,,
11,915,2023,29104.0,12437.0,34780.0,41571.0,34780.0,52054.0,22205.0,63997.0,55514.0,63997.0,,,,,,,,,,,,,
11,915,2024,27688.0,13044.0,38371.0,41135.0,38371.0,50594.0,22163.0,66262.0,54582.0,66262.0,,,,,,,,,,,,,
11,921,2003,20816.0,8164.0,31260.0,25143.0,5444.0,39880.0,15395.0,42825.0,34948.0,6223.0,,,,,,,,,,,,,
11,921,2004,21512.0,8142.0,30846.0,25996.0,4310.0,41903.0,15557.0,50138.0,37180.0,6021.0,,,,,,,,,,,,,
11,921,2005,24362.0,10381.0,26474.0,26836.0,4398.0,45848.0,18844.0,51332.0,39950.0,5983.0,,,,,,,,,,,,,
11,921,2006,24202.0,11866.0,25791.0,28341.0,3758.0,47098.0,21652.0,47655.0,41162.0,5396.0,,,,,,,,,,,,,
11,921,2007,23377.0,11363.0,30970.0,28310.0,4850.0,48718.0,22277.0,51932.0,44039.0,5720.0,,,,,,,,,,,,,
11,921,2008,21883.0,11040.0,31384.0,34862.0,4928.0,55819.0,26659.0,54389.0,50836.0,6563.0,,,,,,,,,,,,,
11,921,2009,24102.0,11372.0,30089.0,37129.0,4405.0,60069.0,31286.0,55622.0,53634.0,6666.0,,,,,,,,,,,,,
11,921,2010,25966.0,11988.0,27332.0,39564.0,4499.0,65222.0,35531.0,53336.0,57594.0,6653.0,,,,,,,,,,,,,
11,921,2011,26819.0,11163.0,27994.0,37500.0,3836.0,67997.0,36475.0,61097.0,59913.0,6096.0,,,,,,,,,,,,,
11,921,2012,32545.0,12928.0,28997.0,40800.0,3718.0,73820.0,42880.0,60912.0,61550.0,5600.0,,,,,,,,,,,,,
11,921,2013,33790.0,14153.0,25143.0,40501.0,4853.0,76001.0,43531.0,49461.0,67347.0,5905.0,,,,,,,,,,,,,
11,921,2014,32453.0,13271.0,23734.0,40655.0,5019.0,77385.0,44817.0,51918.0,68271.0,5911.0,,,,,,,,,,,,,
11,921,2015,34107.0,13264.0,20156.0,46298.0,20156.0,79526.0,44354.0,55878.0,67847.0,55878.0,,,,,,,,,,,,,
11,921,2016,40787.0,17491.0,22504.0,48903.0,22504.0,82345.0,46985.0,55401.0,71229.0,55401.0,,,,,,,,,,,,,
11,921,2017,38620.0,14965.0,26072.0,49096.0,26072.0,81530.0,46628.0,64298.0,72265.0,64298.0,,,,,,,,,,,,,
11,921,2018,35776.0,13992.0,36243.0,54510.0,36243.0,78662.0,38712.0,87164.0,74826.0,87164.0,,,,,,,,,,,,,
11,921,2019,34316.0,13942.0,42822.0,50066.0,42822.0,76999.0,38305.0,79805.0,75206.0,79805.0,,,,,,,,,,,,,
11,921,2020,36440.0,13701.0,50298.0,52083.0,50298.0,77872.0,37028.0,107267.0,73346.0,107267.0,,,,,,,,,,,,,
11,921,2021,35025.0,12757.0,51463.0,47320.0,51463.0,76956.0,37145.0,109657.0,69795.0,109657.0,,,,,,,,,,,,,
11,921,2022,33790.0,12866.0,49519.0,41938.0,49519.0,70312.0,33178.0,90101.0,63949.0,90101.0,,,,,,,,,,,,,
11,921,2023,33436.0,11545.0,33478.0,40731.0,33478.0,59873.0,27264.0,63631.0,59307.0,63631.0,,,,,,,,,,,,,
11,921,2024,28521.0,11454.0,28699.0,36509.0,28699.0,54156.0,23596.0,61274.0,55742.0,61274.0,,,,,,,,,,,,,
11,925,2003,37734.0,13031.0,50201.0,35146.0,4229.0,71555.0,23255.0,106895.0,46250.0,5200.0,,,,,,,,,,,,,
11,925,2004,38903.0,12329.0,49902.0,37715.0,3329.0,74862.0,23399.0,108713.0,50897.0,5213.0,,,,,,,,,,,,,
11,925,2005,39981.0,14674.0,49067.0,40808.0,3364.0,78891.0,27532.0,111083.0,55793.0,5368.0,,,,,,,,,,,,,
11,925,2006,41229.0,15224.0,35697.0,45845.0,4517.0,82343.0,36411.0,91662.0,62879.0,5715.0,,,,,,,,,,,,,
11,925,2007,43342.0,15738.0,36888.0,47870.0,4102.0,95570.0,47236.0,97888.0,68824.0,5563.0,,,,,,,,,,,,,
11,925,2008,46535.0,15880.0,41309.0,47405.0,4148.0,98882.0,49559.0,106559.0,69283.0,5338.0,,,,,,,,,,,,,
11,925,2009,45016.0,14150.0,43065.0,50696.0,3926.0,103166.0,47997.0,128866.0,73588.0,5491.0,,,,,,,,,,,,,
11,925,2010,49013.0,14789.0,48707.0,55485.0,3846.0,109415.0,51915.0,141115.0,76585.0,4880.0,,,,,,,,,,,,,
11,925,2011,48374.0,15135.0,40490.0,54664.0,3913.0,114429.0,64283.0,119534.0,76285.0,4878.0,,,,,,,,,,,,,
11,925,2012,48851.0,15610.0,37318.0,57580.0,3537.0,115301.0,69256.0,112560.0,76866.0,4789.0,,,,,,,,,,,,,
11,925,2013,47409.0,16419.0,39877.0,57920.0,3878.0,114696.0,64755.0,144438.0,78353.0,5245.0,,,,,,,,,,,,,
11,925,2014,45167.0,16379.0,54061.0,53993.0,3766.0,114647.0,66965.0,150847.0,74947.0,5481.0,,,,,,,,,,,,,
11,925,2015,47012.0,15185.0,58815.0,53097.0,58815.0,114453.0,64786.0,152502.0,73810.0,152502.0,,,,,,,,,,,,,
11,925,2016,52248.0,17168.0,51647.0,53706.0,51647.0,116477.0,67278.0,139067.0,74429.0,139067.0,,,,,,,,,,,,,
11,925,2017,50992.0,16329.0,48972.0,56107.0,48972.0,114242.0,66458.0,128162.0,75340.0,128162.0,,,,,,,,,,,,,
11,925,2018,49282.0,17234.0,53141.0,55862.0,53141.0,108249.0,63646.0,130373.0,73284.0,130373.0,,,,,,,,,,,,,
11,925,2019,50981.0,17313.0,52549.0,51262.0,52549.0,106669.0,59073.0,147933.0,71352.0,147933.0,,,,,,,,,,,,,
11,925,2020,50567.0,16459.0,44853.0,51747.0,44853.0,104950.0,59841.0,129677.0,71434.0,129677.0,,,,,,,,,,,,,
11,925,2021,48663.0,16252.0,49777.0,49862.0,49777.0,98826.0,54789.0,137054.0,68643.0,137054.0,,,,,,,,,,,,,
11,925,2022,44641.0,15536.0,47358.0,47883.0,47358.0,85679.0,44824.0,126486.0,64837.0,126486.0,,,,,,,,,,,,,
11,925,2023,37458.0,14299.0,42809.0,44106.0,42809.0,70226.0,34874.0,108790.0,59431.0,108790.0,,,,,,,,,,,,,
11,925,2024,35780.0,13004.0,57984.0,45575.0,57984.0,67482.0,29945.0,113810.0,58320.0,113810.0,,,,,,,,,,,,,
11,Total,2000,,,,,,,,,,,208.0,360.0,1950.0,499.0,379.0,89.0,3306.0,1184.0,66.0,791.0,693.0,120.0,2951.0
11,Total,2001,,,,,,,,,,,217.0,352.0,2052.0,532.0,376.0,97.0,3431.0,1213.0,64.0,806.0,727.0,126.0,3049.0
11,Total,2002,,,,,,,,,,,235.0,364.0,2143.0,542.0,331.0,84.0,3531.0,1273.0,65.0,828.0,731.0,129.0,3180.0
11,Total,2003,,,,,5474.0,51042.47368421053,17788.105263157893,62213.52631578947,49305.36842105263,5993.368421052632,251.0,372.0,2241.0,547.0,345.0,79.0,3676.0,1311.0,65.0,832.0,737.0,131.0,3353.0
11,Total,2004,,,,,5574.0,54836.94736842105,18804.684210526317,65317.94736842105,54119.68421052631,6112.578947368421,269.0,364.0,2336.0,568.0,411.0,74.0,3874.0,1347.0,63.0,848.0,763.0,135.0,3538.0
11,Total,2005,,,,,5541.0,59537.57894736842,21875.57894736842,66595.36842105263,58954.31578947369,6163.9473684210525,259.0,365.0,2451.0,599.0,366.0,84.0,3955.0,1383.0,73.0,875.0,806.0,142.0,3587.0
11,Total,2006,,,,,5738.0,63524.89473684211,25522.42105263158,60837.63157894737,64383.21052631579,6137.9473684210525,267.0,413.0,2552.0,620.0,451.0,110.0,4193.0,1405.0,75.0,902.0,852.0,155.0,3764.0
11,Total,2007,,,,,5612.0,68345.78947368421,27674.263157894737,63643.31578947369,69812.21052631579,5987.210526315789,283.0,502.0,2686.0,650.0,556.0,161.0,4516.0,1423.0,75.0,955.0,893.0,157.0,4009.0
11,Total,2008,,,,,5531.0,71172.73684210527,28924.526315789473,67028.68421052632,72742.15789473684,6024.1578947368425,297.0,464.0,2856.0,687.0,545.0,218.0,4630.0,1489.0,79.0,998.0,926.0,162.0,4111.0
11,Total,2009,,,,,5463.0,74068.26315789473,29497.315789473683,74461.05263157895,75905.84210526316,6013.789473684211,296.0,402.0,2827.0,670.0,381.0,138.0,4438.0,1635.0,77.0,949.0,911.0,167.0,4123.0
11,Total,2010,,,,,5523.0,77105.36842105263,30592.684210526317,79522.15789473684,78213.94736842105,6011.0,299.0,425.0,2938.0,662.0,409.0,107.0,4625.0,1668.0,72.0,914.0,941.0,192.0,4318.0
11,Total,2011,,,,,5453.0,77632.0,31857.263157894737,75749.84210526316,79074.78947368421,5904.789473684211,329.0,435.0,3071.0,700.0,439.0,127.0,4847.0,1724.0,113.0,965.0,987.0,190.0,4542.0
11,Total,2012,,,,,5354.0,82306.36842105263,36751.57894736842,78052.21052631579,79892.8947368421,5648.736842105263,329.0,428.0,3180.0,731.0,398.0,130.0,4934.0,1817.0,116.0,1001.0,1049.0,197.0,4620.0
11,Total,2013,,,,,5563.0,83552.42105263157,37743.78947368421,80613.84210526316,79779.84210526316,5783.263157894737,351.0,428.0,3213.0,739.0,417.0,55.0,5093.0,1909.0,94.0,1048.0,1063.0,203.0,4782.0
11,Total,2014,,,,,5771.0,84263.26315789473,39359.31578947369,83195.84210526316,78887.1052631579,5892.473684210527,363.0,402.0,3227.0,738.0,463.0,52.0,5142.0,1983.0,102.0,1128.0,1076.0,200.0,4823.0
11,Total,2015,,,,,51759.0,85158.15789473684,37216.0,86354.47368421052,79424.63157894737,86354.47368421052,389.0,392.0,3229.0,745.0,427.0,46.0,5136.0,2041.0,104.0,1117.0,1094.0,211.0,4859.0
11,Total,2016,,,,,52512.0,85744.47368421052,39207.36842105263,87313.31578947368,78843.05263157895,87313.31578947368,398.0,404.0,3278.0,764.0,431.0,34.0,5241.0,2059.0,108.0,1148.0,1129.0,203.0,4928.0
11,Total,2017,,,,,52722.0,84988.52631578948,39432.78947368421,88052.84210526316,77908.31578947368,88052.84210526316,395.0,429.0,3335.0,713.0,482.0,29.0,5326.0,2062.0,125.0,1128.0,1100.0,211.0,5074.0
11,Total,2018,,,,,57647.0,82766.47368421052,38010.52631578947,89945.57894736843,76579.15789473684,89945.57894736843,396.0,452.0,3490.0,716.0,481.0,33.0,5501.0,2076.0,114.0,1154.0,1123.0,208.0,5205.0
11,Total,2019,,,,,62300.0,82255.21052631579,37011.89473684211,103472.21052631579,75554.84210526316,103472.21052631579,392.0,459.0,3610.0,724.0,506.0,33.0,5658.0,2117.0,124.0,1176.0,1147.0,215.0,5361.0
11,Total,2020,,,,,62684.0,81909.31578947368,37681.42105263158,101197.15789473684,75525.0,101197.15789473684,408.0,444.0,3582.0,679.0,396.0,26.0,5483.0,2216.0,120.0,1193.0,1101.0,212.0,5313.0
11,Total,2021,,,,,58524.0,79843.73684210527,35855.31578947369,102700.1052631579,74196.21052631579,102700.1052631579,400.0,467.0,3763.0,761.0,296.0,43.0,5644.0,2220.0,122.0,1260.0,1209.0,208.0,5309.0
11,Total,2022,,,,,52637.0,71801.94736842105,31457.736842105263,91814.57894736843,68865.63157894737,91814.57894736843,456.0,424.0,3867.0,720.0,669.0,70.0,6066.0,2215.0,114.0,1323.0,1139.0,197.0,5735.0
12,090,2003,24402.0,8568.0,28543.0,33146.0,3646.0,44011.0,16656.0,54718.0,43827.0,5818.0,,,,,,,,,,,,,
12,090,2004,23544.0,9336.0,32305.0,36746.0,4417.0,47360.0,17975.0,58109.0,49469.0,6207.0,,,,,,,,,,,,,
12,090,2005,26715.0,10555.0,28397.0,41141.0,5041.0,52828.0,20607.0,56905.0,55918.0,6320.0,,,,,,,,,,,,,
12,090,2006,31509.0,10391.0,25654.0,44145.0,4403.0,61437.0,27885.0,51031.0,62451.0,5694.0,,,,,,,,,,,,,
12,090,2007,29099.0,10431.0,26389.0,45357.0,3957.0,65846.0,32478.0,49570.0,66479.0,5229.0,,,,,,,,,,,,,
12,090,2008,29153.0,10432.0,26959.0,45624.0,3828.0,63178.0,26119.0,68765.0,64470.0,5194.0,,,,,,,,,,,,,
12,090,2009,32361.0,9063.0,27497.0,50571.0,3736.0,66169.0,26061.0,71243.0,69701.0,5116.0,,,,,,,,,,,,,
12,090,2010,33565.0,10540.0,35074.0,49815.0,4068.0,68387.0,28534.0,74504.0,71423.0,5806.0,,,,,,,,,,,,,
12,090,2011,32084.0,9228.0,41698.0,48900.0,3284.0,67517.0,25388.0,77090.0,72281.0,4841.0,,,,,,,,,,,,,
12,090,2012,37513.0,12227.0,36551.0,47242.0,3791.0,73081.0,34707.0,71752.0,68930.0,5088.0,,,,,,,,,,,,,
12,090,2013,37044.0,12843.0,43864.0,45058.0,3799.0,73483.0,38932.0,65246.0,66988.0,5113.0,,,,,,,,,,,,,
12,090,2014,36081.0,11743.0,34138.0,43879.0,3761.0,70420.0,36786.0,70411.0,64491.0,5662.0,,,,,,,,,,,,,
12,090,2015,36447.0,11845.0,37556.0,42143.0,37556.0,72347.0,36898.0,75536.0,64664.0,75536.0,,,,,,,,,,,,,
12,090,2016,35074.0,14307.0,38744.0,43574.0,38744.0,72451.0,34694.0,89286.0,64630.0,89286.0,,,,,,,,,,,,,
12,090,2017,33726.0,13776.0,42234.0,40290.0,42234.0,68987.0,35901.0,90495.0,60364.0,90495.0,,,,,,,,,,,,,
12,090,2018,34470.0,13600.0,33722.0,38674.0,33722.0,67244.0,32831.0,82998.0,61081.0,82998.0,,,,,,,,,,,,,
12,090,2019,32574.0,15585.0,30244.0,37426.0,30244.0,66030.0,34818.0,78520.0,56044.0,78520.0,,,,,,,,,,,,,
12,090,2020,32046.0,15325.0,34470.0,36987.0,34470.0,65030.0,36845.0,75041.0,55150.0,75041.0,,,,,,,,,,,,,
12,090,2021,32594.0,15056.0,46622.0,38752.0,46622.0,62413.0,34022.0,75501.0,56422.0,75501.0,,,,,,,,,,,,,
12,090,2022,28940.0,14102.0,58346.0,32234.0,58346.0,53923.0,27958.0,93417.0,48773.0,93417.0,,,,,,,,,,,,,
12,090,2023,25662.0,13428.0,42085.0,31036.0,42085.0,48249.0,26027.0,71111.0,45841.0,71111.0,,,,,,,,,,,,,
12,090,2024,23454.0,14380.0,42392.0,31066.0,42392.0,45700.0,25188.0,69254.0,44073.0,69254.0,,,,,,,,,,,,,
12,146,2003,18081.0,6399.0,24433.0,25165.0,3395.0,33236.0,12966.0,36300.0,35121.0,5502.0,,,,,,,,,,,,,
12,146,2004,18485.0,6947.0,24729.0,26405.0,3411.0,34597.0,13799.0,38490.0,37502.0,5312.0,,,,,,,,,,,,,
12,146,2005,19742.0,7325.0,19785.0,30288.0,3978.0,37420.0,15238.0,37035.0,40655.0,5231.0,,,,,,,,,,,,,
12,146,2006,20399.0,7933.0,16757.0,32384.0,4358.0,39833.0,17771.0,32653.0,44363.0,5239.0,,,,,,,,,,,,,
12,146,2007,20828.0,7790.0,20864.0,32923.0,4052.0,42507.0,19369.0,32288.0,48595.0,5112.0,,,,,,,,,,,,,
12,146,2008,21750.0,8344.0,22519.0,37499.0,3829.0,44442.0,18219.0,41896.0,51453.0,4562.0,,,,,,,,,,,,,
12,146,2009,22036.0,8045.0,22656.0,39772.0,3657.0,45325.0,18760.0,42276.0,53672.0,4650.0,,,,,,,,,,,,,
12,146,2010,22559.0,7892.0,27972.0,40632.0,3661.0,47013.0,20175.0,42728.0,53628.0,4709.0,,,,,,,,,,,,,
12,146,2011,22865.0,8337.0,26582.0,39822.0,3528.0,47177.0,21296.0,46742.0,53352.0,4956.0,,,,,,,,,,,,,
12,146,2012,26574.0,8575.0,19577.0,41334.0,3425.0,51696.0,22807.0,44047.0,57181.0,5000.0,,,,,,,,,,,,,
12,146,2013,28963.0,9618.0,22929.0,42647.0,3379.0,54026.0,23954.0,56213.0,58542.0,5316.0,,,,,,,,,,,,,
12,146,2014,30491.0,11171.0,27553.0,41761.0,3948.0,55469.0,25402.0,58860.0,57234.0,6178.0,,,,,,,,,,,,,
12,146,2015,33193.0,11030.0,29274.0,43742.0,29274.0,58700.0,28628.0,51691.0,58799.0,51691.0,,,,,,,,,,,,,
12,146,2016,36025.0,13061.0,27429.0,43073.0,27429.0,60583.0,30185.0,61314.0,58658.0,61314.0,,,,,,,,,,,,,
12,146,2017,34012.0,13431.0,37205.0,42199.0,37205.0,59992.0,30033.0,62771.0,58974.0,62771.0,,,,,,,,,,,,,
12,146,2018,30840.0,12720.0,32414.0,39074.0,32414.0,56692.0,28185.0,61704.0,55463.0,61704.0,,,,,,,,,,,,,
12,146,2019,30293.0,12003.0,35664.0,38578.0,35664.0,55051.0,27285.0,69297.0,52829.0,69297.0,,,,,,,,,,,,,
12,146,2020,32943.0,13396.0,33534.0,38386.0,33534.0,54641.0,26465.0,66838.0,52943.0,66838.0,,,,,,,,,,,,,
12,146,2021,30263.0,12329.0,37840.0,37126.0,37840.0,51533.0,25993.0,65298.0,50824.0,65298.0,,,,,,,,,,,,,
12,146,2022,27299.0,13280.0,31320.0,33754.0,31320.0,48403.0,24884.0,60352.0,47791.0,60352.0,,,,,,,,,,,,,
12,146,2023,24731.0,12705.0,25015.0,30011.0,25015.0,44003.0,23619.0,50708.0,42673.0,50708.0,,,,,,,,,,,,,
12,146,2024,21815.0,11679.0,31588.0,30318.0,31588.0,41252.0,22546.0,50949.0,41083.0,50949.0,,,,,,,,,,,,,
12,167,2003,20659.0,6911.0,27096.0,50429.0,5502.0,45046.0,14114.0,52756.0,61008.0,7489.0,,,,,,,,,,,,,
12,167,2004,22465.0,7336.0,28467.0,55761.0,5639.0,49681.0,14943.0,55317.0,67959.0,7485.0,,,,,,,,,,,,,
12,167,2005,24208.0,7627.0,28304.0,62417.0,5368.0,54829.0,16240.0,58443.0,75510.0,7442.0,,,,,,,,,,,,,
12,167,2006,26264.0,8110.0,26144.0,67662.0,5462.0,59205.0,18351.0,53526.0,81452.0,7522.0,,,,,,,,,,,,,
12,167,2007,26069.0,7466.0,26336.0,72109.0,5462.0,62582.0,19256.0,56781.0,87273.0,7556.0,,,,,,,,,,,,,
12,167,2008,27603.0,6893.0,28717.0,75443.0,5297.0,65638.0,18952.0,81822.0,90185.0,7462.0,,,,,,,,,,,,,
12,167,2009,27059.0,6593.0,34905.0,78713.0,5505.0,67180.0,18614.0,91247.0,93069.0,7676.0,,,,,,,,,,,,,
12,167,2010,29519.0,6807.0,39790.0,83561.0,5531.0,71270.0,19948.0,90972.0,97679.0,7760.0,,,,,,,,,,,,,
12,167,2011,29064.0,6159.0,42858.0,85620.0,5405.0,71765.0,20050.0,96109.0,99131.0,7526.0,,,,,,,,,,,,,
12,167,2012,36681.0,9234.0,45760.0,86673.0,5333.0,76946.0,26262.0,101622.0,99760.0,7487.0,,,,,,,,,,,,,
12,167,2013,40746.0,10848.0,46574.0,88008.0,5498.0,79604.0,27369.0,120798.0,100469.0,7574.0,,,,,,,,,,,,,
